	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
SNHG7	3.92629313183361e-299	0.381723973721394	0.556	0.316	7.35591018249028e-295	B cells 1	SNHG7
PCLO	8.87546063115638e-297	0.292974156365003	0.297	0.109	1.66281754924715e-292	B cells 1	PCLO
VDAC2	2.18119767570632e-296	0.352931812812417	0.533	0.302	4.08647384543579e-292	B cells 1	VDAC2
CKS1B	2.70689489011473e-296	0.503677924300962	0.395	0.192	5.07136757662994e-292	B cells 1	CKS1B
CDC37	3.25716064653508e-296	0.334228087062681	0.505	0.275	6.10229047128348e-292	B cells 1	CDC37
CBX3	3.98748025750861e-296	0.401011838821847	0.643	0.417	7.47054426244238e-292	B cells 1	CBX3
DDX39A	1.2850257810236e-295	0.348083267532142	0.438	0.222	2.40749580074771e-291	B cells 1	DDX39A
UBE2D2	1.9813835379647e-295	0.353674633884527	0.634	0.402	3.71212205837686e-291	B cells 1	UBE2D2
LILRA2	2.85745719885447e-295	0.264425010092808	0.284	0.101	5.35344606205384e-291	B cells 1	LILRA2
EZR	3.71954314669837e-295	0.33588886399626	0.468	0.241	6.96856408533939e-291	B cells 1	EZR
ARPC5	4.61636448900115e-295	0.349446773044206	0.681	0.437	8.64875887014365e-291	B cells 1	ARPC5
SMARCE1	9.51663356527507e-295	0.31049120127835	0.441	0.218	1.78294129845428e-290	B cells 1	SMARCE1
RCN2	1.41251848591959e-294	0.335942848252108	0.505	0.275	2.64635338337035e-290	B cells 1	RCN2
LUC7L3	1.64820617987598e-294	0.366299337381134	0.599	0.362	3.08791427799766e-290	B cells 1	LUC7L3
BCL7A	9.66078980255493e-294	0.296688349209317	0.333	0.134	1.80994896950867e-289	B cells 1	BCL7A
DNAJA1	1.06036567086306e-293	0.370267046962249	0.564	0.336	1.98659508436193e-289	B cells 1	DNAJA1
ECH1	1.74633657956397e-293	0.329178414452699	0.522	0.289	3.27176158181309e-289	B cells 1	ECH1
TLE4	4.57938661729872e-293	0.355173369031518	0.507	0.273	8.57948082750915e-289	B cells 1	TLE4
FAM60A	4.80808973231889e-293	0.302440348670258	0.4	0.186	9.00795611349944e-289	B cells 1	FAM60A
PSMC3	9.89316914699167e-293	0.328073253286436	0.461	0.239	1.85348523968889e-288	B cells 1	PSMC3
HNRNPH3	2.56989237734774e-292	0.3438518145948	0.512	0.285	4.814693368961e-288	B cells 1	HNRNPH3
AKR1A1	3.99385256358013e-292	0.316300839659231	0.443	0.221	7.48248277786738e-288	B cells 1	AKR1A1
SLC27A3	1.14296348150076e-291	0.265235610372433	0.288	0.105	2.14134208259167e-287	B cells 1	SLC27A3
RAG1	1.26500395829462e-291	0.292955579460282	0.313	0.121	2.36998491586496e-287	B cells 1	RAG1
UBA7	4.57983791277406e-291	0.270498019527944	0.3	0.114	8.5803263295822e-287	B cells 1	UBA7
C17orf62	4.61127287812857e-291	0.333718039230614	0.453	0.231	8.63921973717388e-287	B cells 1	C17orf62
PTBP1	5.61636415813457e-291	0.31470986036138	0.43	0.213	1.05222582502651e-286	B cells 1	PTBP1
AGPAT2	3.09684360371908e-290	0.278929760599978	0.328	0.132	5.8019364915677e-286	B cells 1	AGPAT2
APEX1	1.90828339469097e-289	0.348004088048598	0.523	0.293	3.57516893995352e-285	B cells 1	APEX1
CDCA7L	2.40136359523992e-288	0.289630451220742	0.352	0.151	4.49895469568198e-284	B cells 1	CDCA7L
PSMB6	8.03873522829753e-287	0.349968756730143	0.563	0.341	1.50605704502154e-282	B cells 1	PSMB6
HSPB1	4.7116041751195e-286	0.590280756231947	0.574	0.364	8.82719042208639e-282	B cells 1	HSPB1
TRPM4	7.16324880320109e-285	0.306806535988925	0.273	0.096	1.34203466327972e-280	B cells 1	TRPM4
CCT8	8.9480187585778e-285	0.349646504444379	0.592	0.361	1.67641131441955e-280	B cells 1	CCT8
UGP2	3.11735178989582e-284	0.334566403336045	0.498	0.27	5.84035857836981e-280	B cells 1	UGP2
FCGRT	4.05732003937343e-284	0.470524096374488	0.507	0.289	7.60138909376613e-280	B cells 1	FCGRT
HNRNPU	1.88703148218418e-283	0.368735555267616	0.663	0.435	3.53535348187207e-279	B cells 1	HNRNPU
VDAC1	7.85676396039181e-283	0.418353736462848	0.494	0.274	1.47196472797941e-278	B cells 1	VDAC1
SAP18	2.37238716673927e-282	0.352860883344432	0.69	0.474	4.44466735688603e-278	B cells 1	SAP18
SNRPN	2.91637535655219e-282	0.324456191108444	0.492	0.265	5.46382923050053e-278	B cells 1	SNRPN
MLF2	4.90620072423895e-282	0.300109373571531	0.404	0.194	9.19176705686166e-278	B cells 1	MLF2
S1PR4	1.28450883772589e-280	0.32233159578978	0.462	0.24	2.40652730747945e-276	B cells 1	S1PR4
PAPOLA	7.88455717298983e-280	0.358055363778011	0.599	0.378	1.47717178635965e-275	B cells 1	PAPOLA
POLR2J3	1.02256401569624e-279	0.348944819115683	0.505	0.278	1.9157736834069e-275	B cells 1	POLR2J3
CMTM8	1.17348186255938e-279	0.36580440982459	0.336	0.142	2.198518269505e-275	B cells 1	CMTM8
TSPAN14	1.20671864583979e-279	0.300624186549932	0.395	0.186	2.26078738298085e-275	B cells 1	TSPAN14
SUMO1	1.98889612207982e-279	0.345428897636602	0.669	0.448	3.72619688471653e-275	B cells 1	SUMO1
ANP32A	3.76895100700978e-279	0.330502372003964	0.496	0.273	7.06112971163282e-275	B cells 1	ANP32A
NCL	6.28715196312185e-279	0.381739789341769	0.701	0.475	1.17789792029088e-274	B cells 1	NCL
RTN4	2.74411719785053e-278	0.322898538240159	0.563	0.327	5.14110357017297e-274	B cells 1	RTN4
TMSB4X	2.2494217036043e-277	0.362781622247959	1	0.997	4.21429156170266e-273	B cells 1	TMSB4X
ARHGDIA	5.6347931387021e-277	0.345747133896624	0.526	0.302	1.05567849453584e-272	B cells 1	ARHGDIA
RAB5C	1.90993120073608e-276	0.314618932710832	0.485	0.263	3.57825610457905e-272	B cells 1	RAB5C
HNRNPA1L2	1.32977263862107e-275	0.335605922004403	0.459	0.242	2.49132903845657e-271	B cells 1	HNRNPA1L2
ATP5J	2.0329883677267e-275	0.35432286428737	0.671	0.451	3.80880370693598e-271	B cells 1	ATP5J
TSPAN7	2.26317971000896e-275	0.275520818215071	0.298	0.116	4.24006718670179e-271	B cells 1	TSPAN7
TBCB	2.59595663953839e-275	0.323244615692621	0.483	0.262	4.86352476417517e-271	B cells 1	TBCB
CDCA7	6.97834306968282e-275	0.303622664670245	0.314	0.128	1.30739257410508e-270	B cells 1	CDCA7
ENO1	2.02447465320313e-274	0.424535896411447	0.678	0.46	3.79285326277606e-270	B cells 1	ENO1
PSMB7	4.52942807507855e-274	0.317403371475657	0.515	0.294	8.48588349865967e-270	B cells 1	PSMB7
PIK3AP1	6.57433446434603e-274	0.270641384910684	0.326	0.136	1.23170156189523e-269	B cells 1	PIK3AP1
HLA-E	1.48335986957471e-273	0.355355602855433	0.894	0.663	2.77907471564821e-269	B cells 1	HLA-E
MIF	6.03977612723188e-273	0.398847663156798	0.744	0.506	1.13155205743689e-268	B cells 1	MIF
DENR	4.182200803486e-272	0.298028810457538	0.428	0.215	7.83535320533103e-268	B cells 1	DENR
MILR1	1.00241846772082e-271	0.259781620224277	0.296	0.115	1.87803099927496e-267	B cells 1	MILR1
TXNRD1	3.95403158575292e-271	0.260639424768671	0.312	0.127	7.4078781759081e-267	B cells 1	TXNRD1
LGALS9	1.54196336577883e-269	0.320654639920603	0.443	0.23	2.88886836578664e-265	B cells 1	LGALS9
TRAM1	3.80696113764565e-269	0.356586065433997	0.583	0.354	7.13234169137913e-265	B cells 1	TRAM1
ADRBK1	8.91678061939812e-269	0.315574070777659	0.413	0.204	1.67055884904424e-264	B cells 1	ADRBK1
BZW1	7.67703001311242e-268	0.340468373552082	0.545	0.323	1.43829157295661e-263	B cells 1	BZW1
PSMB2	9.08406091045074e-268	0.308037950093332	0.45	0.239	1.70189881157295e-263	B cells 1	PSMB2
NDUFAF3	9.84681319980979e-268	0.315135302514847	0.477	0.261	1.84480045298436e-263	B cells 1	NDUFAF3
CNBP	1.18701647717605e-267	0.356575564103629	0.695	0.486	2.22387536998933e-263	B cells 1	CNBP
CD72	1.4416058813884e-267	0.267878196175784	0.277	0.103	2.70084861878117e-263	B cells 1	CD72
B3GNT2	2.63284948940112e-267	0.295510270461063	0.366	0.168	4.932643518393e-263	B cells 1	B3GNT2
PHB	3.3837679331418e-267	0.311422282081148	0.473	0.254	6.33948922274117e-263	B cells 1	PHB
RAC1	5.55031231946251e-267	0.328623528306467	0.634	0.402	1.0398510130513e-262	B cells 1	RAC1
YWHAZ	1.87065078158363e-266	0.347261028401417	0.698	0.473	3.50466423929693e-262	B cells 1	YWHAZ
DBNL	2.21295715830335e-265	0.305386506124534	0.448	0.236	4.14597523608132e-261	B cells 1	DBNL
ACSS1	3.73997170664214e-265	0.286060279083176	0.375	0.175	7.00683699239404e-261	B cells 1	ACSS1
GRAMD1A	3.9023708012427e-265	0.289005909762898	0.389	0.186	7.3110916961282e-261	B cells 1	GRAMD1A
SEPT7	1.88370552847161e-264	0.336073103128668	0.682	0.459	3.52912230759156e-260	B cells 1	SEPT7
YWHAB	2.89298516234324e-264	0.335310466414539	0.658	0.43	5.42000770165007e-260	B cells 1	YWHAB
SNU13	5.78795229974307e-264	0.33844906527367	0.623	0.402	1.08437286335686e-259	B cells 1	SNU13
CAPN1	6.25126346909571e-264	0.284598035976255	0.378	0.179	1.17117421093508e-259	B cells 1	CAPN1
TUFM	8.76958302735143e-264	0.326308186306897	0.561	0.338	1.64298138017429e-259	B cells 1	TUFM
LDHA	9.15141512185968e-264	0.41768649834699	0.608	0.392	1.71451762308041e-259	B cells 1	LDHA
RNASET2	2.41023900064801e-263	0.355535489721837	0.631	0.402	4.51558276771405e-259	B cells 1	RNASET2
PRPSAP1	3.17661234820587e-263	0.255079002276592	0.289	0.114	5.9513832343637e-259	B cells 1	PRPSAP1
YTHDF2	3.88870599383288e-263	0.290586844355063	0.433	0.222	7.2854906794459e-259	B cells 1	YTHDF2
CDK4	4.55691388098087e-263	0.296241796739112	0.364	0.169	8.53737815601766e-259	B cells 1	CDK4
NEIL1	5.89314325182626e-263	0.28102675557857	0.306	0.124	1.10408038822965e-258	B cells 1	NEIL1
SRSF11	5.966374732993e-263	0.33902574994657	0.601	0.378	1.11780030622624e-258	B cells 1	SRSF11
SRSF1	6.03729981633981e-263	0.311631367393012	0.462	0.249	1.13108812059126e-258	B cells 1	SRSF1
CAPZB	7.10196335101758e-263	0.316836217787083	0.583	0.354	1.33055283381314e-258	B cells 1	CAPZB
PSMB3	8.76151173038474e-263	0.333730047775393	0.61	0.392	1.64146922268758e-258	B cells 1	PSMB3
FBXW7	2.41243045762212e-262	0.289828142100582	0.319	0.135	4.51968846235504e-258	B cells 1	FBXW7
RBM17	8.75927022862232e-261	0.308915818082981	0.482	0.267	1.64104927733239e-256	B cells 1	RBM17
PSMA4	9.30258627061795e-261	0.346825377122227	0.676	0.447	1.74283953780027e-256	B cells 1	PSMA4
APH1A	3.09986155571675e-260	0.272482931250565	0.395	0.192	5.80759062463534e-256	B cells 1	APH1A
HMG20B	7.00048147499985e-260	0.286742402856038	0.324	0.142	1.31154020434122e-255	B cells 1	HMG20B
SMC4	1.51354195255659e-259	0.405781903550292	0.373	0.18	2.83562084811477e-255	B cells 1	SMC4
TMPO	7.62511086389138e-259	0.342064686279395	0.42	0.217	1.42856452035005e-254	B cells 1	TMPO
LSM2	7.82035088117635e-258	0.297758811715965	0.431	0.225	1.46514273758839e-253	B cells 1	LSM2
HDAC7	2.12776092895402e-257	0.276139270146121	0.356	0.163	3.98636010039536e-253	B cells 1	HDAC7
RPSA	7.9351388084215e-257	0.371359896302512	0.988	0.903	1.48664825575777e-252	B cells 1	RPSA
ERV3-1	1.03400396814666e-256	0.260791686450719	0.324	0.139	1.93720643432277e-252	B cells 1	ERV3-1
NUTF2	6.86585280015043e-256	0.306930307046728	0.448	0.242	1.28631752210818e-251	B cells 1	NUTF2
ATXN10	1.23719821133065e-255	0.271432948510489	0.372	0.177	2.31789084892797e-251	B cells 1	ATXN10
CNPY3	1.65640888348049e-255	0.302662436820361	0.47	0.255	3.1032820432007e-251	B cells 1	CNPY3
GNB2	2.80061147335806e-255	0.317336658344478	0.498	0.287	5.24694559533632e-251	B cells 1	GNB2
POLR2C	7.00665544906826e-255	0.267207114453586	0.372	0.177	1.31269689838294e-250	B cells 1	POLR2C
SELT	1.42061750442781e-254	0.298605926303178	0.52	0.3	2.6615268945455e-250	B cells 1	SELT
WDR34	2.17625476939788e-254	0.264220176902333	0.308	0.129	4.07721331046693e-250	B cells 1	WDR34
HDDC2	6.00458173197364e-254	0.277939874750253	0.38	0.184	1.12495838748526e-249	B cells 1	HDDC2
SDHA	8.03187661007138e-254	0.308915544617042	0.403	0.203	1.50477208289687e-249	B cells 1	SDHA
SF1	3.02460545346338e-253	0.324159328103215	0.576	0.357	5.66659831706364e-249	B cells 1	SF1
CHCHD2	4.01313374531049e-252	0.366770511556144	0.807	0.637	7.51860607183921e-248	B cells 1	CHCHD2
BORCS7	5.95930833661853e-252	0.276391217094572	0.379	0.183	1.11647641686548e-247	B cells 1	BORCS7
SMS	1.91394167774917e-251	0.300884940024482	0.404	0.205	3.58576973326307e-247	B cells 1	SMS
MX1	2.2954461330736e-251	0.409348575807476	0.39	0.199	4.3005183303134e-247	B cells 1	MX1
CD52	6.58504135590042e-251	0.424508182570886	0.943	0.821	1.23370749802794e-246	B cells 1	CD52
PIM3	2.15861345024634e-250	0.273445583995818	0.339	0.153	4.04416229903652e-246	B cells 1	PIM3
CCT6A	2.20027644497612e-250	0.289987103752701	0.448	0.239	4.12221791966275e-246	B cells 1	CCT6A
REPIN1	4.22675400934516e-250	0.25184485168996	0.311	0.132	7.91882363650815e-246	B cells 1	REPIN1
C11orf31	1.04406262568147e-249	0.325958580537808	0.635	0.413	1.95605132921423e-245	B cells 1	C11orf31
NOP56	3.57467494000779e-249	0.302566626562038	0.426	0.224	6.69715350010459e-245	B cells 1	NOP56
PTOV1	2.21494556226873e-248	0.262431656789703	0.341	0.155	4.14970051091047e-244	B cells 1	PTOV1
NUDT1	3.26162543329591e-248	0.308385440742203	0.443	0.235	6.11065524927988e-244	B cells 1	NUDT1
KPNB1	7.37288369957433e-248	0.303255042648027	0.451	0.245	1.38130976111525e-243	B cells 1	KPNB1
CPNE1	7.61769991179354e-248	0.281655500981641	0.389	0.194	1.42717607847452e-243	B cells 1	CPNE1
C1QTNF4	2.40419986594539e-247	0.349348178315158	0.328	0.145	4.50426844884869e-243	B cells 1	C1QTNF4
PGAM1	3.26658474885075e-247	0.301678181579691	0.458	0.251	6.11994652697188e-243	B cells 1	PGAM1
NUDT5	5.29355532494107e-247	0.260558549316705	0.347	0.16	9.9174759012771e-243	B cells 1	NUDT5
NCKAP1L	7.70043653235993e-247	0.259725668030437	0.346	0.159	1.44267678433763e-242	B cells 1	NCKAP1L
PGLS	8.72960277218342e-247	0.290738026103943	0.464	0.253	1.63549107936856e-242	B cells 1	PGLS
TMED2	1.73624013786566e-246	0.307684918671965	0.566	0.344	3.25284589829132e-242	B cells 1	TMED2
DDX5	4.2473792465186e-246	0.310556936683049	0.973	0.845	7.9574650183526e-242	B cells 1	DDX5
ESD	1.7119652992072e-245	0.311568195842453	0.548	0.331	3.20736698806469e-241	B cells 1	ESD
EMC10	9.7229949396738e-245	0.287771077764666	0.419	0.217	1.82160310194789e-240	B cells 1	EMC10
SSRP1	1.73399547697734e-244	0.276520478454902	0.374	0.182	3.24864052611705e-240	B cells 1	SSRP1
PSMB1	1.78166305235876e-244	0.313573368040845	0.625	0.411	3.33794572859413e-240	B cells 1	PSMB1
ENSA	3.61234611453611e-244	0.313648899043566	0.521	0.314	6.76773044558341e-240	B cells 1	ENSA
RPLP0	3.83701266390074e-244	0.338333865293959	0.991	0.924	7.18864322581803e-240	B cells 1	RPLP0
POLR2G	4.38917459100413e-244	0.292644804803131	0.481	0.272	8.22311859624623e-240	B cells 1	POLR2G
MAD2L2	5.49038988032308e-244	0.276295871839064	0.302	0.13	1.02862454407853e-239	B cells 1	MAD2L2
BAG6	8.99939295305619e-244	0.271116770464846	0.366	0.177	1.68603626975508e-239	B cells 1	BAG6
ATF6B	2.29079628973011e-243	0.274871108918805	0.413	0.213	4.29180684880936e-239	B cells 1	ATF6B
PCNA	2.73384045870229e-243	0.513442568168465	0.45	0.257	5.12185009937874e-239	B cells 1	PCNA
DCK	2.95074188634357e-243	0.346021050904311	0.593	0.387	5.52821492406468e-239	B cells 1	DCK
YBX3	3.21921538225844e-243	0.449371345287803	0.7	0.515	6.03120001866118e-239	B cells 1	YBX3
MCM2	3.23149550289017e-243	0.261968460932562	0.267	0.104	6.05420682466473e-239	B cells 1	MCM2
SF3A2	5.91123919512577e-243	0.254670278761954	0.334	0.152	1.10747066320681e-238	B cells 1	SF3A2
PPP1R14B	1.52119389530788e-242	0.251900021605274	0.294	0.123	2.84995676285931e-238	B cells 1	PPP1R14B
MSI2	3.90605041513623e-242	0.285765534140577	0.376	0.183	7.31798545275773e-238	B cells 1	MSI2
MGMT	8.5513609055538e-242	0.285778675068428	0.352	0.165	1.60209746565551e-237	B cells 1	MGMT
CCT5	1.89051322667001e-241	0.290102612425338	0.396	0.203	3.54187653016627e-237	B cells 1	CCT5
NDUFS3	2.9710720456704e-241	0.282453244871816	0.42	0.222	5.5663034775635e-237	B cells 1	NDUFS3
NUDT3	3.98236234647934e-241	0.256713582698263	0.342	0.158	7.46095585612905e-237	B cells 1	NUDT3
SMAD1	5.26312385708553e-241	0.274232723095986	0.269	0.103	9.86046254624973e-237	B cells 1	SMAD1
RBM39	1.34813519502853e-240	0.33379034727238	0.738	0.538	2.52573128788595e-236	B cells 1	RBM39
UPF2	1.35810328669644e-240	0.299105399564452	0.504	0.29	2.54440650762578e-236	B cells 1	UPF2
RBBP7	2.52655049815482e-240	0.293997890309531	0.402	0.208	4.73349235829306e-236	B cells 1	RBBP7
ORAI2	7.57094481215406e-239	0.267521491965698	0.336	0.154	1.41841651055706e-234	B cells 1	ORAI2
PPP1R15A	1.15268719561846e-237	0.478753579614745	0.71	0.55	2.15955946099119e-233	B cells 1	PPP1R15A
CDC123	1.81687923570853e-237	0.250792698650871	0.334	0.153	3.40392324809994e-233	B cells 1	CDC123
SPTBN1	2.12123910150055e-237	0.25345827373189	0.329	0.149	3.97414145666128e-233	B cells 1	SPTBN1
UBE2S	6.19591179505011e-237	0.323541511729538	0.341	0.161	1.16080407480264e-232	B cells 1	UBE2S
CYBA	1.65410439707162e-236	0.275193660132683	0.9	0.721	3.09896458791368e-232	B cells 1	CYBA
TMBIM6	6.38374693697825e-236	0.310669183304839	0.683	0.474	1.19599498864287e-231	B cells 1	TMBIM6
BAZ1A	1.41043971593974e-235	0.295251916927404	0.455	0.253	2.6424588078131e-231	B cells 1	BAZ1A
GSDMD	2.90487784851032e-235	0.270433296542611	0.407	0.211	5.44228864918408e-231	B cells 1	GSDMD
MDM2	4.88400527926726e-235	0.261822098256061	0.299	0.128	9.15018389070721e-231	B cells 1	MDM2
CBX1	7.52569773678643e-235	0.255007615214702	0.275	0.112	1.40993947098694e-230	B cells 1	CBX1
EIF3I	2.18581040147195e-234	0.28738633052499	0.475	0.271	4.09511578715769e-230	B cells 1	EIF3I
HIST1H2BG	3.12728017854489e-234	0.295362023703115	0.254	0.096	5.85895941450385e-230	B cells 1	HIST1H2BG
SNX17	3.2831495053537e-234	0.284737192411939	0.441	0.242	6.15098059828015e-230	B cells 1	SNX17
ATP5O	8.28799166283861e-234	0.339765361029373	0.658	0.455	1.55275523803281e-229	B cells 1	ATP5O
FHIT	4.26210412828471e-233	0.302919238909067	0.418	0.221	7.9850520843414e-229	B cells 1	FHIT
ZNF207	5.86101142527649e-233	0.297578544978555	0.506	0.3	1.09806049052555e-228	B cells 1	ZNF207
SNRPB2	5.90773457502143e-233	0.301494497277403	0.586	0.369	1.10681407263026e-228	B cells 1	SNRPB2
PRR13	6.28713910253306e-233	0.309794426187398	0.607	0.394	1.17789551085957e-228	B cells 1	PRR13
LYPLA1	8.51887101669074e-233	0.26631575981518	0.41	0.214	1.59601048497701e-228	B cells 1	LYPLA1
FLOT1	1.07333751902011e-232	0.258100994918508	0.367	0.181	2.01089784188417e-228	B cells 1	FLOT1
ZWINT	1.15623695795388e-232	0.310824176138285	0.302	0.134	2.1662099407266e-228	B cells 1	ZWINT
GNB1	1.28991959491095e-232	0.262111308363247	0.352	0.17	2.41666436106567e-228	B cells 1	GNB1
HMGB2	5.29183500118206e-232	0.940529154808065	0.719	0.597	9.91425287471459e-228	B cells 1	HMGB2
H2AFX	7.00878708790133e-232	0.312090714172814	0.275	0.116	1.31309626091831e-227	B cells 1	H2AFX
INTS3	1.67892159861303e-231	0.269492151898964	0.272	0.111	3.14545961500151e-227	B cells 1	INTS3
HIST1H1C	1.89999443377919e-231	0.754690849620589	0.519	0.331	3.55963957168532e-227	B cells 1	HIST1H1C
MSN	2.7354879164053e-231	0.289051536260822	0.456	0.252	5.12493661138533e-227	B cells 1	MSN
GTF3C5	1.67209153116764e-230	0.267459654806501	0.262	0.104	3.13266348364257e-226	B cells 1	GTF3C5
ARL6IP4	5.74657558530264e-230	0.31184914698592	0.669	0.464	1.07662093590645e-225	B cells 1	ARL6IP4
PSMA5	1.03475121988588e-229	0.273510696393308	0.417	0.222	1.9386064104562e-225	B cells 1	PSMA5
MDH1	1.53785215245853e-229	0.271972392682291	0.409	0.216	2.88116600763106e-225	B cells 1	MDH1
COX6A1	1.66835549895332e-229	0.315743457796466	0.718	0.522	3.12566402728905e-225	B cells 1	COX6A1
ATP5G3	8.37529668870013e-229	0.321429659686388	0.637	0.433	1.56911183462797e-224	B cells 1	ATP5G3
MCM5	9.34668527389985e-229	0.341099915503574	0.355	0.176	1.75110148606514e-224	B cells 1	MCM5
RBM42	1.10408054278826e-228	0.252372992695396	0.342	0.164	2.06849489691381e-224	B cells 1	RBM42
SON	1.67620555030629e-228	0.333933283053138	0.738	0.548	3.14037109849883e-224	B cells 1	SON
GTF3A	2.27826192171409e-228	0.324334229375394	0.604	0.397	4.26832371033135e-224	B cells 1	GTF3A
PPP3CC	8.61760964866864e-227	0.263835029354663	0.36	0.176	1.61450916767807e-222	B cells 1	PPP3CC
PHYH	1.96917829037225e-226	0.269325283679021	0.25	0.097	3.68925552701241e-222	B cells 1	PHYH
ARPC2	3.10537504796023e-226	0.290355811455574	0.772	0.546	5.81792015235349e-222	B cells 1	ARPC2
CDT1	1.29371261758864e-225	0.299443800849649	0.261	0.106	2.42377058905231e-221	B cells 1	CDT1
DTYMK	6.57593676773246e-225	0.265288396047303	0.295	0.131	1.23200175343468e-220	B cells 1	DTYMK
SYPL1	1.40718940880701e-224	0.26749514551148	0.437	0.239	2.63636935739994e-220	B cells 1	SYPL1
OSTC	1.61849556148793e-224	0.280416241398465	0.545	0.332	3.03225143444764e-220	B cells 1	OSTC
HDAC2	2.15302246449234e-224	0.294907038652697	0.444	0.25	4.0336875872264e-220	B cells 1	HDAC2
VCP	9.93152286455551e-224	0.269769384824485	0.396	0.208	1.86067080867447e-219	B cells 1	VCP
TPT1	1.19994942874183e-223	0.347462508154422	0.993	0.92	2.24810525474781e-219	B cells 1	TPT1
THRAP3	6.09771686427865e-222	0.275456433337532	0.412	0.222	1.1424072545226e-217	B cells 1	THRAP3
MDM4	1.3138118676234e-221	0.349046716024715	0.486	0.285	2.46142653399245e-217	B cells 1	MDM4
SRSF5	1.47131039067716e-221	0.312169130650916	0.851	0.657	2.75650001693366e-217	B cells 1	SRSF5
BRD2	6.66259989362723e-221	0.287234301876055	0.439	0.246	1.24823809007106e-216	B cells 1	BRD2
RNASEH2C	9.94827850046775e-221	0.285095807701616	0.429	0.239	1.86380997706263e-216	B cells 1	RNASEH2C
SLC44A2	2.21172281597013e-220	0.252952772347125	0.337	0.162	4.14366269572005e-216	B cells 1	SLC44A2
SCAND1	1.13215364861125e-219	0.293801150230024	0.548	0.345	2.12108986067317e-215	B cells 1	SCAND1
LSM7	2.54814101907313e-219	0.309063993367984	0.652	0.451	4.77394219923351e-215	B cells 1	LSM7
ROCK1	2.58873314536697e-219	0.260881379876191	0.402	0.213	4.84999154784501e-215	B cells 1	ROCK1
WTAP	4.69753296571431e-219	0.294162155006607	0.501	0.3	8.80082801126576e-215	B cells 1	WTAP
PSMB8-AS1	1.59006337325553e-218	0.277131657383899	0.411	0.222	2.97898372979423e-214	B cells 1	PSMB8-AS1
CBX5	6.18663753802867e-218	0.260222348099417	0.343	0.168	1.15906654274967e-213	B cells 1	CBX5
CFDP1	7.58058853573501e-217	0.25815908961605	0.367	0.186	1.42022326216995e-212	B cells 1	CFDP1
CCT3	3.36101585207012e-216	0.280545886255149	0.46	0.266	6.29686319885336e-212	B cells 1	CCT3
EIF3D	3.36643537217922e-216	0.295994792057132	0.565	0.36	6.30701666977777e-212	B cells 1	EIF3D
PAIP2	3.75159953653182e-216	0.313569503453413	0.657	0.461	7.02862173169237e-212	B cells 1	PAIP2
NCOR1	3.89054780452063e-216	0.269785640795714	0.431	0.24	7.2889413117694e-212	B cells 1	NCOR1
CCT4	1.81893937912064e-215	0.294347788312716	0.517	0.319	3.40778292678252e-211	B cells 1	CCT4
BST2	4.06072906484637e-215	0.32159734780543	0.527	0.327	7.60777590298967e-211	B cells 1	BST2
GTF2I	7.13489263242113e-215	0.25984372412904	0.374	0.193	1.3367221346841e-210	B cells 1	GTF2I
CALCOCO2	1.07855985046444e-214	0.267018419586086	0.378	0.196	2.02068187984513e-210	B cells 1	CALCOCO2
RSRC2	1.12034280307668e-213	0.283642980582595	0.508	0.308	2.09896224156416e-209	B cells 1	RSRC2
C1orf43	1.32681422045995e-213	0.254631338859495	0.391	0.207	2.48578644203172e-209	B cells 1	C1orf43
POLR2E	1.81815956731451e-213	0.257433234904602	0.398	0.213	3.40632194936373e-209	B cells 1	POLR2E
WDR1	1.93853530037704e-213	0.260907575672401	0.409	0.222	3.63184588525638e-209	B cells 1	WDR1
ATP5F1	1.23034422679596e-212	0.284911521765081	0.517	0.319	2.30504990890223e-208	B cells 1	ATP5F1
PPM1G	2.44864906777378e-212	0.261237712579006	0.393	0.21	4.58754402847417e-208	B cells 1	PPM1G
PPP2CA	3.20739254207163e-212	0.277567373935011	0.452	0.262	6.0090499275712e-208	B cells 1	PPP2CA
SLBP	3.61113091333928e-212	0.307435107010838	0.375	0.197	6.76545376614114e-208	B cells 1	SLBP
MAD2L1	2.82923415899004e-211	0.322561855339497	0.291	0.135	5.30057019686784e-207	B cells 1	MAD2L1
TMED9	3.55688256329087e-211	0.262578990976992	0.439	0.248	6.66381948232545e-207	B cells 1	TMED9
SUN2	9.51012440551477e-211	0.286164551764231	0.459	0.264	1.78172180737319e-206	B cells 1	SUN2
IMPDH2	1.0052728314901e-210	0.291949564208511	0.415	0.231	1.8833786497967e-206	B cells 1	IMPDH2
MYO1G	1.32490653291365e-210	0.264250403188877	0.342	0.169	2.48221238941372e-206	B cells 1	MYO1G
